LESTE,NORTE,BOUG
88794.953349253,7243941.04757801,-38.5614280700684
90294.953349253,7243941.04757801,-39.1279335021973
91794.953349253,7243941.04757801,-39.2871322631836
93294.953349253,7243941.04757801,-39.219108581543
94794.953349253,7243941.04757801,-44.5758094787598
96294.953349253,7243941.04757801,-43.0192375183105
97794.953349253,7243941.04757801,-38.2273483276367
99294.953349253,7243941.04757801,-37.6621780395508
100794.953349253,7243941.04757801,-36.7239608764648
102294.953349253,7243941.04757801,-35.1327934265137
103794.953349253,7243941.04757801,-33.5938529968262
105294.953349253,7243941.04757801,-32.6790008544922
106794.953349253,7243941.04757801,-32.5754585266113
108294.953349253,7243941.04757801,-32.9090232849121
109794.953349253,7243941.04757801,-33.2183837890625
111294.953349253,7243941.04757801,-33.3845520019531
112794.953349253,7243941.04757801,-33.6547698974609
114294.953349253,7243941.04757801,-34.1400985717773
115794.953349253,7243941.04757801,-34.3160972595215
117294.953349253,7243941.04757801,-33.1340675354004
118794.953349253,7243941.04757801,-31.6091079711914
120294.953349253,7243941.04757801,-31.2387275695801
121794.953349253,7243941.04757801,-31.668607711792
123294.953349253,7243941.04757801,-32.6728096008301
124794.953349253,7243941.04757801,-34.1893882751465
126294.953349253,7243941.04757801,-35.9118576049805
127794.953349253,7243941.04757801,-37.65478515625
129294.953349253,7243941.04757801,-39.3340606689453
130794.953349253,7243941.04757801,-40.9537544250488
132294.953349253,7243941.04757801,-42.5372657775879
133794.953349253,7243941.04757801,-44.079273223877
135294.953349253,7243941.04757801,-45.6090812683105
136794.953349253,7243941.04757801,-46.9833145141602
138294.953349253,7243941.04757801,-47.879337310791
139794.953349253,7243941.04757801,-48.0870780944824
141294.953349253,7243941.04757801,-47.5142402648926
142794.953349253,7243941.04757801,-46.4782562255859
144294.953349253,7243941.04757801,-45.0649032592773
145794.953349253,7243941.04757801,-43.6057357788086
147294.953349253,7243941.04757801,-42.2239418029785
148794.953349253,7243941.04757801,-40.1292762756348
150294.953349253,7243941.04757801,-39.228588104248
151794.953349253,7243941.04757801,-37.773063659668
153294.953349253,7243941.04757801,-35.7263145446777
154794.953349253,7243941.04757801,-33.4731101989746
156294.953349253,7243941.04757801,-31.2667655944824
157794.953349253,7243941.04757801,-29.2141952514648
159294.953349253,7243941.04757801,-27.3499450683594
160794.953349253,7243941.04757801,-25.666202545166
162294.953349253,7243941.04757801,-24.1487331390381
163794.953349253,7243941.04757801,-22.7676753997803
165294.953349253,7243941.04757801,-21.4566917419434
166794.953349253,7243941.04757801,-20.1782188415527
168294.953349253,7243941.04757801,-18.8379859924316
169794.953349253,7243941.04757801,-17.459321975708
171294.953349253,7243941.04757801,-16.3152561187744
172794.953349253,7243941.04757801,-15.9483489990234
174294.953349253,7243941.04757801,-17.3638553619385
175794.953349253,7243941.04757801,-19.5826930999756
177294.953349253,7243941.04757801,-20.5389080047607
178794.953349253,7243941.04757801,-20.9358177185059
180294.953349253,7243941.04757801,-21.2120418548584
181794.953349253,7243941.04757801,-21.5022850036621
183294.953349253,7243941.04757801,-21.8999519348145
184794.953349253,7243941.04757801,-22.4559707641602
186294.953349253,7243941.04757801,-23.1719398498535
187794.953349253,7243941.04757801,-23.9728965759277
189294.953349253,7243941.04757801,-24.72780418396
190794.953349253,7243941.04757801,-25.2851657867432
192294.953349253,7243941.04757801,-25.5016212463379
193794.953349253,7243941.04757801,-25.2980289459229
195294.953349253,7243941.04757801,-24.7165565490723
196794.953349253,7243941.04757801,-23.8418598175049
198294.953349253,7243941.04757801,-23.0857467651367
199794.953349253,7243941.04757801,-23.4988689422607
201294.953349253,7243941.04757801,-24.7048892974854
202794.953349253,7243941.04757801,-25.7014484405518
204294.953349253,7243941.04757801,-25.935022354126
205794.953349253,7243941.04757801,-25.4196796417236
207294.953349253,7243941.04757801,-24.6001777648926
208794.953349253,7243941.04757801,-23.6984043121338
210294.953349253,7243941.04757801,-22.7907009124756
211794.953349253,7243941.04757801,-21.9072513580322
213294.953349253,7243941.04757801,-21.0584907531738
214794.953349253,7243941.04757801,-20.2349853515625
216294.953349253,7243941.04757801,-19.4303169250488
217794.953349253,7243941.04757801,-18.6375522613525
219294.953349253,7243941.04757801,-17.8484973907471
220794.953349253,7243941.04757801,-17.0396842956543
222294.953349253,7243941.04757801,-16.1720409393311
223794.953349253,7243941.04757801,-15.2166719436646
225294.953349253,7243941.04757801,-14.2145690917969
226794.953349253,7243941.04757801,-13.2210521697998
228294.953349253,7243941.04757801,-12.3004035949707
229794.953349253,7243941.04757801,-11.4943170547485
231294.953349253,7243941.04757801,-10.8403539657593
232794.953349253,7243941.04757801,-10.3562288284302
-127205.046650747,7245441.04757801,-85.5916976928711
-125705.046650747,7245441.04757801,-85.3439865112305
-124205.046650747,7245441.04757801,-84.3729476928711
-122705.046650747,7245441.04757801,-83.6622467041016
-121205.046650747,7245441.04757801,-83.0102081298828
-119705.046650747,7245441.04757801,-82.4563064575195
-118205.046650747,7245441.04757801,-81.9239654541016
-116705.046650747,7245441.04757801,-81.1140213012695
-115205.046650747,7245441.04757801,-79.2708969116211
-113705.046650747,7245441.04757801,-77.2260284423828
-112205.046650747,7245441.04757801,-75.3396987915039
-110705.046650747,7245441.04757801,-73.804328918457
-109205.046650747,7245441.04757801,-72.7292175292969
-107705.046650747,7245441.04757801,-72.1005020141602
-106205.046650747,7245441.04757801,-71.841438293457
-104705.046650747,7245441.04757801,-71.8962554931641
-103205.046650747,7245441.04757801,-72.2408752441406
-101705.046650747,7245441.04757801,-72.7946319580078
-100205.046650747,7245441.04757801,-73.3982849121094
-98705.046650747,7245441.04757801,-73.9674835205078
-97205.046650747,7245441.04757801,-74.5376815795898
-95705.046650747,7245441.04757801,-75.2286605834961
-94205.046650747,7245441.04757801,-76.0793151855469
-92705.046650747,7245441.04757801,-76.9278182983398
-91205.046650747,7245441.04757801,-77.6671524047852
-89705.046650747,7245441.04757801,-78.2435989379883
-88205.046650747,7245441.04757801,-78.6544189453125
-86705.046650747,7245441.04757801,-78.9110488891602
-85205.046650747,7245441.04757801,-79.0011749267578
-83705.046650747,7245441.04757801,-78.9294509887695
-82205.046650747,7245441.04757801,-78.7152633666992
-80705.046650747,7245441.04757801,-78.2959976196289
-79205.046650747,7245441.04757801,-77.6578216552734
-77705.046650747,7245441.04757801,-76.7019424438477
-76205.046650747,7245441.04757801,-75.3948440551758
-74705.046650747,7245441.04757801,-73.6493377685547
-73205.046650747,7245441.04757801,-71.4152526855469
-71705.046650747,7245441.04757801,-68.8652038574219
-70205.046650747,7245441.04757801,-66.2368621826172
-68705.046650747,7245441.04757801,-63.8139572143555
-67205.046650747,7245441.04757801,-61.8855056762695
-65705.046650747,7245441.04757801,-60.2479972839355
-64205.046650747,7245441.04757801,-58.5952911376953
-62705.046650747,7245441.04757801,-56.5560760498047
-61205.046650747,7245441.04757801,-54.0286483764648
-59705.046650747,7245441.04757801,-51.3279190063477
-58205.046650747,7245441.04757801,-48.7061386108398
-56705.046650747,7245441.04757801,-46.780200958252
-55205.046650747,7245441.04757801,-46.6148872375488
-53705.046650747,7245441.04757801,-47.6985816955566
-52205.046650747,7245441.04757801,-49.542854309082
-50705.046650747,7245441.04757801,-51.5505790710449
-49205.046650747,7245441.04757801,-53.0112495422363
-47705.046650747,7245441.04757801,-54.0833549499512
-46205.046650747,7245441.04757801,-54.7917175292969
-44705.046650747,7245441.04757801,-54.9853324890137
-43205.046650747,7245441.04757801,-54.4099197387695
-41705.046650747,7245441.04757801,-53.1574935913086
-40205.046650747,7245441.04757801,-51.5193252563477
-38705.046650747,7245441.04757801,-49.7378883361816
-37205.046650747,7245441.04757801,-48.0711936950684
-35705.046650747,7245441.04757801,-46.4651336669922
-34205.046650747,7245441.04757801,-44.8537750244141
-32705.046650747,7245441.04757801,-43.1502799987793
-31205.046650747,7245441.04757801,-41.2187156677246
-29705.046650747,7245441.04757801,-39.4699630737305
-28205.046650747,7245441.04757801,-38.0721435546875
-26705.046650747,7245441.04757801,-37.1851043701172
-25205.046650747,7245441.04757801,-36.6129379272461
-23705.046650747,7245441.04757801,-36.2318496704102
-22205.046650747,7245441.04757801,-35.9518890380859
-20705.046650747,7245441.04757801,-36.0424575805664
-19205.046650747,7245441.04757801,-37.2379760742188
-17705.046650747,7245441.04757801,-38.7913398742676
-16205.046650747,7245441.04757801,-40.1993865966797
-14705.046650747,7245441.04757801,-41.1632194519043
-13205.046650747,7245441.04757801,-41.7594985961914
-11705.046650747,7245441.04757801,-41.5684089660645
-10205.046650747,7245441.04757801,-41.4113159179688
-8705.04665074695,7245441.04757801,-41.4608039855957
-7205.04665074695,7245441.04757801,-41.1055717468262
-5705.04665074695,7245441.04757801,-41.600513458252
-4205.04665074695,7245441.04757801,-41.9875221252441
-2705.04665074695,7245441.04757801,-42.0244903564453
-1205.04665074695,7245441.04757801,-42.9787101745605
294.953349253046,7245441.04757801,-43.6017570495605
1794.95334925305,7245441.04757801,-43.3604316711426
3294.95334925305,7245441.04757801,-43.6057510375977
4794.95334925305,7245441.04757801,-44.3705596923828
6294.95334925305,7245441.04757801,-45.741886138916
7794.95334925305,7245441.04757801,-47.0502777099609
9294.95334925305,7245441.04757801,-46.2688598632813
10794.953349253,7245441.04757801,-46.3121910095215
12294.953349253,7245441.04757801,-46.7631874084473
13794.953349253,7245441.04757801,-47.1112976074219
15294.953349253,7245441.04757801,-44.3678512573242
16794.953349253,7245441.04757801,-41.350170135498
18294.953349253,7245441.04757801,-38.6842002868652
19794.953349253,7245441.04757801,-36.3969421386719
21294.953349253,7245441.04757801,-34.5312538146973
22794.953349253,7245441.04757801,-33.0156478881836
24294.953349253,7245441.04757801,-31.9834785461426
25794.953349253,7245441.04757801,-31.5700130462646
27294.953349253,7245441.04757801,-32.4172210693359
28794.953349253,7245441.04757801,-33.8158645629883
30294.953349253,7245441.04757801,-34.9796562194824
31794.953349253,7245441.04757801,-36.5202674865723
33294.953349253,7245441.04757801,-38.1751174926758
34794.953349253,7245441.04757801,-38.6993598937988
36294.953349253,7245441.04757801,-37.3380355834961
37794.953349253,7245441.04757801,-36.6436424255371
39294.953349253,7245441.04757801,-37.0144577026367
40794.953349253,7245441.04757801,-37.8619079589844
42294.953349253,7245441.04757801,-38.1675796508789
43794.953349253,7245441.04757801,-37.8088226318359
45294.953349253,7245441.04757801,-37.0795555114746
46794.953349253,7245441.04757801,-36.0500183105469
48294.953349253,7245441.04757801,-34.9533615112305
49794.953349253,7245441.04757801,-34.0210418701172
51294.953349253,7245441.04757801,-34.2919578552246
52794.953349253,7245441.04757801,-35.4551010131836
54294.953349253,7245441.04757801,-36.9241180419922
55794.953349253,7245441.04757801,-38.6885261535645
57294.953349253,7245441.04757801,-39.8808631896973
58794.953349253,7245441.04757801,-41.4806175231934
60294.953349253,7245441.04757801,-43.5450172424316
61794.953349253,7245441.04757801,-45.3223838806152
63294.953349253,7245441.04757801,-46.2211761474609
64794.953349253,7245441.04757801,-46.0247230529785
66294.953349253,7245441.04757801,-45.2250137329102
67794.953349253,7245441.04757801,-43.6484031677246
69294.953349253,7245441.04757801,-41.356128692627
70794.953349253,7245441.04757801,-39.6019897460938
72294.953349253,7245441.04757801,-39.0377769470215
73794.953349253,7245441.04757801,-40.6409378051758
75294.953349253,7245441.04757801,-40.2378578186035
76794.953349253,7245441.04757801,-40.2055740356445
78294.953349253,7245441.04757801,-40.341423034668
79794.953349253,7245441.04757801,-40.3249168395996
81294.953349253,7245441.04757801,-40.1042442321777
82794.953349253,7245441.04757801,-39.4263076782227
84294.953349253,7245441.04757801,-38.4277687072754
85794.953349253,7245441.04757801,-38.3972511291504
87294.953349253,7245441.04757801,-40.0696334838867
88794.953349253,7245441.04757801,-42.2220001220703
90294.953349253,7245441.04757801,-39.8973999023438
91794.953349253,7245441.04757801,-39.0295753479004
93294.953349253,7245441.04757801,-44.5436515808105
94794.953349253,7245441.04757801,-45.3918418884277
96294.953349253,7245441.04757801,-42.3390121459961
97794.953349253,7245441.04757801,-35.6571617126465
99294.953349253,7245441.04757801,-37.0187301635742
100794.953349253,7245441.04757801,-37.4388656616211
102294.953349253,7245441.04757801,-36.5513305664063
103794.953349253,7245441.04757801,-35.3146896362305
105294.953349253,7245441.04757801,-34.380069732666
106794.953349253,7245441.04757801,-33.9187812805176
108294.953349253,7245441.04757801,-33.7413101196289
109794.953349253,7245441.04757801,-33.5636787414551
111294.953349253,7245441.04757801,-33.2656707763672
112794.953349253,7245441.04757801,-32.941032409668
114294.953349253,7245441.04757801,-32.6912384033203
115794.953349253,7245441.04757801,-32.3255500793457
117294.953349253,7245441.04757801,-31.924488067627
118794.953349253,7245441.04757801,-31.2858715057373
120294.953349253,7245441.04757801,-31.0613555908203
121794.953349253,7245441.04757801,-31.3807487487793
123294.953349253,7245441.04757801,-32.2375717163086
124794.953349253,7245441.04757801,-33.7824974060059
126294.953349253,7245441.04757801,-35.5484771728516
127794.953349253,7245441.04757801,-37.3347625732422
129294.953349253,7245441.04757801,-39.054988861084
130794.953349253,7245441.04757801,-40.6902313232422
132294.953349253,7245441.04757801,-42.2455711364746
133794.953349253,7245441.04757801,-43.7125205993652
135294.953349253,7245441.04757801,-45.0977249145508
136794.953349253,7245441.04757801,-46.3006439208984
138294.953349253,7245441.04757801,-47.1576042175293
139794.953349253,7245441.04757801,-47.6375923156738
141294.953349253,7245441.04757801,-47.7918701171875
142794.953349253,7245441.04757801,-47.7247314453125
144294.953349253,7245441.04757801,-47.3808288574219
145794.953349253,7245441.04757801,-47.318431854248
147294.953349253,7245441.04757801,-47.3412017822266
148794.953349253,7245441.04757801,-44.8892707824707
150294.953349253,7245441.04757801,-42.5009651184082
151794.953349253,7245441.04757801,-40.0637321472168
153294.953349253,7245441.04757801,-37.514591217041
154794.953349253,7245441.04757801,-34.9849624633789
156294.953349253,7245441.04757801,-32.5887413024902
157794.953349253,7245441.04757801,-30.3799018859863
159294.953349253,7245441.04757801,-28.372091293335
160794.953349253,7245441.04757801,-26.5471286773682
162294.953349253,7245441.04757801,-24.8858852386475
163794.953349253,7245441.04757801,-23.3587818145752
165294.953349253,7245441.04757801,-21.9403305053711
166794.953349253,7245441.04757801,-20.6386337280273
168294.953349253,7245441.04757801,-19.4457530975342
169794.953349253,7245441.04757801,-18.4838390350342
171294.953349253,7245441.04757801,-18.1145114898682
172794.953349253,7245441.04757801,-18.6264247894287
174294.953349253,7245441.04757801,-20.111120223999
175794.953349253,7245441.04757801,-21.9724025726318
177294.953349253,7245441.04757801,-22.0283794403076
178794.953349253,7245441.04757801,-21.8217372894287
180294.953349253,7245441.04757801,-21.6571044921875
181794.953349253,7245441.04757801,-21.5999565124512
183294.953349253,7245441.04757801,-21.6991729736328
184794.953349253,7245441.04757801,-22.0104160308838
186294.953349253,7245441.04757801,-22.5252952575684
187794.953349253,7245441.04757801,-23.1675758361816
189294.953349253,7245441.04757801,-23.7899017333984
190794.953349253,7245441.04757801,-24.2269840240479
192294.953349253,7245441.04757801,-24.3467578887939
193794.953349253,7245441.04757801,-24.1088562011719
195294.953349253,7245441.04757801,-23.515661239624
196794.953349253,7245441.04757801,-22.5355529785156
198294.953349253,7245441.04757801,-21.3305625915527
199794.953349253,7245441.04757801,-20.7054042816162
201294.953349253,7245441.04757801,-22.1333885192871
202794.953349253,7245441.04757801,-23.519344329834
204294.953349253,7245441.04757801,-24.2674350738525
205794.953349253,7245441.04757801,-24.2460403442383
207294.953349253,7245441.04757801,-23.7135105133057
208794.953349253,7245441.04757801,-23.0435981750488
210294.953349253,7245441.04757801,-22.2608947753906
211794.953349253,7245441.04757801,-21.4434852600098
213294.953349253,7245441.04757801,-20.6286373138428
214794.953349253,7245441.04757801,-19.8343143463135
216294.953349253,7245441.04757801,-19.0694313049316
217794.953349253,7245441.04757801,-18.3342895507813
219294.953349253,7245441.04757801,-17.6079196929932
220794.953349253,7245441.04757801,-16.845874786377
222294.953349253,7245441.04757801,-15.9657640457153
223794.953349253,7245441.04757801,-14.940502166748
225294.953349253,7245441.04757801,-13.8224420547485
226794.953349253,7245441.04757801,-12.7068281173706
228294.953349253,7245441.04757801,-11.6690073013306
229794.953349253,7245441.04757801,-10.7640361785889
231294.953349253,7245441.04757801,-10.0333614349365
232794.953349253,7245441.04757801,-9.50559329986572
234294.953349253,7245441.04757801,-9.18128395080566
-127205.046650747,7246941.04757801,-87.2474365234375
-125705.046650747,7246941.04757801,-87.2792892456055
-124205.046650747,7246941.04757801,-86.1813278198242
-122705.046650747,7246941.04757801,-85.0135726928711
-121205.046650747,7246941.04757801,-83.9550399780273
-119705.046650747,7246941.04757801,-83.0222930908203
-118205.046650747,7246941.04757801,-82.069450378418
-116705.046650747,7246941.04757801,-80.7942276000977
-115205.046650747,7246941.04757801,-78.8421249389648
-113705.046650747,7246941.04757801,-76.6654815673828
-112205.046650747,7246941.04757801,-74.6320114135742
-110705.046650747,7246941.04757801,-73.0151977539063
-109205.046650747,7246941.04757801,-71.9653930664063
-107705.046650747,7246941.04757801,-71.4508819580078
-106205.046650747,7246941.04757801,-71.3439712524414
-104705.046650747,7246941.04757801,-71.5189514160156
-103205.046650747,7246941.04757801,-71.8816070556641
-101705.046650747,7246941.04757801,-72.4695510864258
-100205.046650747,7246941.04757801,-73.0201873779297
-98705.046650747,7246941.04757801,-73.3706207275391
-97205.046650747,7246941.04757801,-73.6853561401367
-95705.046650747,7246941.04757801,-74.2728881835938
-94205.046650747,7246941.04757801,-75.1993865966797
-92705.046650747,7246941.04757801,-76.1605758666992
-91205.046650747,7246941.04757801,-76.9879684448242
-89705.046650747,7246941.04757801,-77.58544921875
-88205.046650747,7246941.04757801,-77.9242172241211
-86705.046650747,7246941.04757801,-78.0510559082031
-85205.046650747,7246941.04757801,-77.9922332763672
-83705.046650747,7246941.04757801,-77.8025817871094
-82205.046650747,7246941.04757801,-77.5187911987305
-80705.046650747,7246941.04757801,-77.1569290161133
-79205.046650747,7246941.04757801,-76.8346710205078
-77705.046650747,7246941.04757801,-76.3411407470703
-76205.046650747,7246941.04757801,-75.5322723388672
-74705.046650747,7246941.04757801,-74.1711502075195
-73205.046650747,7246941.04757801,-71.9053192138672
-71705.046650747,7246941.04757801,-69.1512680053711
-70205.046650747,7246941.04757801,-66.2173843383789
-68705.046650747,7246941.04757801,-63.4773788452148
-67205.046650747,7246941.04757801,-61.3967208862305
-65705.046650747,7246941.04757801,-59.5572204589844
-64205.046650747,7246941.04757801,-57.6380996704102
-62705.046650747,7246941.04757801,-55.4244384765625
-61205.046650747,7246941.04757801,-52.8908843994141
-59705.046650747,7246941.04757801,-50.2669486999512
-58205.046650747,7246941.04757801,-47.4910430908203
-56705.046650747,7246941.04757801,-45.1815185546875
-55205.046650747,7246941.04757801,-45.060230255127
-53705.046650747,7246941.04757801,-46.0729179382324
-52205.046650747,7246941.04757801,-47.6717109680176
-50705.046650747,7246941.04757801,-49.4508247375488
-49205.046650747,7246941.04757801,-51.1521110534668
-47705.046650747,7246941.04757801,-52.6519737243652
-46205.046650747,7246941.04757801,-53.8409652709961
-44705.046650747,7246941.04757801,-54.3993148803711
-43205.046650747,7246941.04757801,-53.8489227294922
-41705.046650747,7246941.04757801,-52.5217437744141
-40205.046650747,7246941.04757801,-50.7889556884766
-38705.046650747,7246941.04757801,-48.9181747436523
-37205.046650747,7246941.04757801,-47.184886932373
-35705.046650747,7246941.04757801,-45.5469017028809
-34205.046650747,7246941.04757801,-43.8980598449707
-32705.046650747,7246941.04757801,-42.1695938110352
-31205.046650747,7246941.04757801,-40.3604393005371
-29705.046650747,7246941.04757801,-38.7303276062012
-28205.046650747,7246941.04757801,-37.3619384765625
-26705.046650747,7246941.04757801,-36.2635192871094
-25205.046650747,7246941.04757801,-35.3298225402832
-23705.046650747,7246941.04757801,-34.5379104614258
-22205.046650747,7246941.04757801,-33.9844093322754
-20705.046650747,7246941.04757801,-33.9937286376953
-19205.046650747,7246941.04757801,-34.9679946899414
-17705.046650747,7246941.04757801,-36.4379005432129
-16205.046650747,7246941.04757801,-37.898509979248
-14705.046650747,7246941.04757801,-39.0509986877441
-13205.046650747,7246941.04757801,-39.8380393981934
-11705.046650747,7246941.04757801,-40.0043334960938
-10205.046650747,7246941.04757801,-40.1729507446289
-8705.04665074695,7246941.04757801,-40.5990180969238
-7205.04665074695,7246941.04757801,-41.0113983154297
-5705.04665074695,7246941.04757801,-41.6078453063965
-4205.04665074695,7246941.04757801,-42.0198822021484
-2705.04665074695,7246941.04757801,-42.0906600952148
-1205.04665074695,7246941.04757801,-42.9768829345703
294.953349253046,7246941.04757801,-44.0285758972168
1794.95334925305,7246941.04757801,-43.7351379394531
3294.95334925305,7246941.04757801,-43.4724311828613
4794.95334925305,7246941.04757801,-43.6966209411621
6294.95334925305,7246941.04757801,-44.6734886169434
7794.95334925305,7246941.04757801,-45.7563285827637
9294.95334925305,7246941.04757801,-45.6324081420898
10794.953349253,7246941.04757801,-45.6574325561523
12294.953349253,7246941.04757801,-45.7206535339355
13794.953349253,7246941.04757801,-45.9496879577637
15294.953349253,7246941.04757801,-44.2801170349121
16794.953349253,7246941.04757801,-42.0273857116699
18294.953349253,7246941.04757801,-39.831974029541
19794.953349253,7246941.04757801,-37.8984870910645
21294.953349253,7246941.04757801,-36.2580833435059
22794.953349253,7246941.04757801,-34.6517333984375
24294.953349253,7246941.04757801,-33.0143089294434
25794.953349253,7246941.04757801,-31.6597137451172
27294.953349253,7246941.04757801,-32.2378578186035
28794.953349253,7246941.04757801,-33.3921928405762
30294.953349253,7246941.04757801,-34.5655174255371
31794.953349253,7246941.04757801,-35.7774887084961
33294.953349253,7246941.04757801,-36.4868927001953
34794.953349253,7246941.04757801,-36.3893432617188
36294.953349253,7246941.04757801,-35.7619895935059
37794.953349253,7246941.04757801,-35.9373779296875
39294.953349253,7246941.04757801,-37.1464195251465
40794.953349253,7246941.04757801,-38.7260627746582
42294.953349253,7246941.04757801,-39.7072830200195
43794.953349253,7246941.04757801,-39.7220802307129
45294.953349253,7246941.04757801,-39.2014846801758
46794.953349253,7246941.04757801,-38.4101142883301
48294.953349253,7246941.04757801,-37.483341217041
49794.953349253,7246941.04757801,-36.8747520446777
51294.953349253,7246941.04757801,-37.1782760620117
52794.953349253,7246941.04757801,-38.3237228393555
54294.953349253,7246941.04757801,-39.8065071105957
55794.953349253,7246941.04757801,-41.090633392334
57294.953349253,7246941.04757801,-40.8089256286621
58794.953349253,7246941.04757801,-42.0171279907227
60294.953349253,7246941.04757801,-44.3388175964355
61794.953349253,7246941.04757801,-46.0885848999023
63294.953349253,7246941.04757801,-46.6642074584961
64794.953349253,7246941.04757801,-46.515567779541
66294.953349253,7246941.04757801,-46.0677452087402
67794.953349253,7246941.04757801,-44.9075164794922
69294.953349253,7246941.04757801,-42.9737243652344
70794.953349253,7246941.04757801,-41.838134765625
72294.953349253,7246941.04757801,-42.1811027526855
73794.953349253,7246941.04757801,-43.3047409057617
75294.953349253,7246941.04757801,-43.3810081481934
76794.953349253,7246941.04757801,-43.1999397277832
78294.953349253,7246941.04757801,-42.9196739196777
79794.953349253,7246941.04757801,-42.5392723083496
81294.953349253,7246941.04757801,-42.0481109619141
82794.953349253,7246941.04757801,-41.2144927978516
84294.953349253,7246941.04757801,-40.2728118896484
85794.953349253,7246941.04757801,-40.350715637207
87294.953349253,7246941.04757801,-41.775074005127
88794.953349253,7246941.04757801,-43.4130020141602
90294.953349253,7246941.04757801,-42.7957534790039
91794.953349253,7246941.04757801,-39.1876182556152
93294.953349253,7246941.04757801,-42.9845161437988
94794.953349253,7246941.04757801,-44.0957336425781
96294.953349253,7246941.04757801,-42.3991928100586
97794.953349253,7246941.04757801,-41.7221794128418
99294.953349253,7246941.04757801,-40.4999923706055
100794.953349253,7246941.04757801,-39.5524368286133
102294.953349253,7246941.04757801,-38.2784729003906
103794.953349253,7246941.04757801,-36.9626007080078
105294.953349253,7246941.04757801,-35.9113922119141
106794.953349253,7246941.04757801,-35.1873168945313
108294.953349253,7246941.04757801,-34.6323432922363
109794.953349253,7246941.04757801,-34.0541000366211
111294.953349253,7246941.04757801,-33.3193969726563
112794.953349253,7246941.04757801,-32.4734573364258
114294.953349253,7246941.04757801,-31.5995559692383
115794.953349253,7246941.04757801,-30.7049312591553
117294.953349253,7246941.04757801,-31.0623989105225
118794.953349253,7246941.04757801,-31.1584606170654
120294.953349253,7246941.04757801,-31.2543163299561
121794.953349253,7246941.04757801,-31.6687068939209
123294.953349253,7246941.04757801,-32.5448303222656
124794.953349253,7246941.04757801,-33.946533203125
126294.953349253,7246941.04757801,-35.599494934082
127794.953349253,7246941.04757801,-37.3134956359863
129294.953349253,7246941.04757801,-38.9718780517578
130794.953349253,7246941.04757801,-40.5303688049316
132294.953349253,7246941.04757801,-41.972095489502
133794.953349253,7246941.04757801,-43.2859039306641
135294.953349253,7246941.04757801,-44.4591941833496
136794.953349253,7246941.04757801,-45.4454002380371
138294.953349253,7246941.04757801,-46.236141204834
139794.953349253,7246941.04757801,-47.0232963562012
141294.953349253,7246941.04757801,-47.766056060791
142794.953349253,7246941.04757801,-48.2684326171875
144294.953349253,7246941.04757801,-48.5143852233887
145794.953349253,7246941.04757801,-49.1716117858887
147294.953349253,7246941.04757801,-49.8208999633789
148794.953349253,7246941.04757801,-47.5058288574219
150294.953349253,7246941.04757801,-44.6383399963379
151794.953349253,7246941.04757801,-41.7598991394043
153294.953349253,7246941.04757801,-38.9678840637207
154794.953349253,7246941.04757801,-36.3174514770508
156294.953349253,7246941.04757801,-33.8522109985352
157794.953349253,7246941.04757801,-31.5898914337158
159294.953349253,7246941.04757801,-29.5282764434814
160794.953349253,7246941.04757801,-27.6515350341797
162294.953349253,7246941.04757801,-25.9412822723389
163794.953349253,7246941.04757801,-24.3855876922607
165294.953349253,7246941.04757801,-22.9875774383545
166794.953349253,7246941.04757801,-21.7965030670166
168294.953349253,7246941.04757801,-20.83837890625
169794.953349253,7246941.04757801,-20.2508869171143
171294.953349253,7246941.04757801,-20.3502006530762
172794.953349253,7246941.04757801,-21.1807289123535
174294.953349253,7246941.04757801,-22.3770732879639
175794.953349253,7246941.04757801,-23.4004230499268
177294.953349253,7246941.04757801,-23.2978401184082
178794.953349253,7246941.04757801,-22.8013343811035
180294.953349253,7246941.04757801,-22.2798862457275
181794.953349253,7246941.04757801,-21.8626079559326
183294.953349253,7246941.04757801,-21.6469764709473
184794.953349253,7246941.04757801,-21.684965133667
186294.953349253,7246941.04757801,-21.9790534973145
187794.953349253,7246941.04757801,-22.4440212249756
189294.953349253,7246941.04757801,-22.9289150238037
190794.953349253,7246941.04757801,-23.2694549560547
192294.953349253,7246941.04757801,-23.3494052886963
193794.953349253,7246941.04757801,-23.1600646972656
195294.953349253,7246941.04757801,-22.7138175964355
196794.953349253,7246941.04757801,-21.8884220123291
198294.953349253,7246941.04757801,-21.0557403564453
199794.953349253,7246941.04757801,-20.6448287963867
201294.953349253,7246941.04757801,-21.5697193145752
202794.953349253,7246941.04757801,-22.6316738128662
204294.953349253,7246941.04757801,-23.2891254425049
205794.953349253,7246941.04757801,-23.2843036651611
207294.953349253,7246941.04757801,-22.7810668945313
208794.953349253,7246941.04757801,-22.2519207000732
210294.953349253,7246941.04757801,-21.5461139678955
211794.953349253,7246941.04757801,-20.7799320220947
213294.953349253,7246941.04757801,-20.0229549407959
214794.953349253,7246941.04757801,-19.3027057647705
216294.953349253,7246941.04757801,-18.6367359161377
217794.953349253,7246941.04757801,-18.0202770233154
219294.953349253,7246941.04757801,-17.4179382324219
220794.953349253,7246941.04757801,-16.7418422698975
222294.953349253,7246941.04757801,-15.8807058334351
223794.953349253,7246941.04757801,-14.7792930603027
225294.953349253,7246941.04757801,-13.5282773971558
226794.953349253,7246941.04757801,-12.2640771865845
