LESTE,OESTE,BOUGUER
682000,6800000,124.012062072754
684000,6800000,124.72811126709
686000,6800000,125.779090881348
688000,6800000,126.222229003906
690000,6800000,125.631950378418
692000,6800000,125.781532287598
694000,6800000,126.319023132324
696000,6800000,127.659706115723
698000,6800000,128.109008789063
700000,6800000,128.374313354492
702000,6800000,128.762451171875
704000,6800000,128.809661865234
706000,6800000,129.282012939453
708000,6800000,129.118179321289
710000,6800000,129.415618896484
712000,6800000,129.839370727539
714000,6800000,131.147445678711
716000,6800000,131.984191894531
718000,6800000,131.532440185547
720000,6800000,131.106231689453
722000,6800000,130.936996459961
724000,6800000,131.98161315918
726000,6800000,132.461196899414
728000,6800000,132.430267333984
730000,6800000,131.894973754883
732000,6800000,131.097534179688
734000,6800000,130.675582885742
736000,6800000,129.87565612793
738000,6800000,129.993209838867
740000,6800000,130.593841552734
742000,6800000,131.667709350586
744000,6800000,132.179046630859
746000,6800000,132.131759643555
748000,6800000,132.627593994141
750000,6800000,133.061141967773
752000,6800000,133.185760498047
754000,6800000,131.86767578125
756000,6800000,130.224838256836
758000,6800000,129.404052734375
760000,6800000,129.934921264648
762000,6800000,130.804672241211
764000,6800000,130.735748291016
766000,6800000,131.291900634766
768000,6800000,132.364715576172
770000,6800000,133.73583984375
772000,6800000,133.590530395508
774000,6800000,132.253158569336
776000,6800000,130.848937988281
778000,6800000,128.95361328125
780000,6800000,127.315979003906
782000,6800000,125.615829467773
784000,6800000,124.98999786377
786000,6800000,124.743553161621
788000,6800000,124.488349914551
790000,6800000,123.416435241699
792000,6800000,121.064025878906
794000,6800000,119.568778991699
796000,6800000,118.914993286133
798000,6800000,119.12614440918
800000,6800000,118.513191223145
802000,6800000,117.281005859375
804000,6800000,116.885269165039
806000,6800000,117.192939758301
808000,6800000,118.441680908203
810000,6800000,119.564331054688
812000,6800000,120.108047485352
814000,6800000,120.000877380371
816000,6800000,120.371940612793
818000,6800000,121.504356384277
820000,6800000,123.233322143555
822000,6800000,125.64102935791
824000,6800000,127.240509033203
826000,6800000,128.575302124023
828000,6800000,129.60595703125
830000,6800000,130.828430175781
832000,6800000,131.863143920898
834000,6800000,131.877578735352
836000,6800000,131.937591552734
838000,6800000,132.154724121094
840000,6800000,133.619033813477
842000,6800000,134.832901000977
844000,6800000,134.546890258789
846000,6800000,133.261352539063
848000,6800000,131.435302734375
850000,6800000,130.195007324219
852000,6800000,129.198623657227
854000,6800000,129.128356933594
856000,6800000,128.639831542969
858000,6800000,127.948989868164
860000,6800000,127.66625213623
862000,6800000,127.128479003906
864000,6800000,126.325828552246
866000,6800000,124.70890045166
868000,6800000,123.434440612793
870000,6800000,122.425582885742
872000,6800000,121.892333984375
874000,6800000,121.181419372559
876000,6800000,120.039100646973
878000,6800000,119.689384460449
880000,6800000,119.712097167969
882000,6800000,120.105918884277
884000,6800000,118.95792388916
886000,6800000,116.985130310059
888000,6800000,115.482696533203
890000,6800000,114.630584716797
892000,6800000,114.467918395996
894000,6800000,114.090690612793
896000,6800000,114.301803588867
898000,6800000,114.248085021973
900000,6800000,114.634925842285
902000,6800000,115.203811645508
904000,6800000,115.355941772461
906000,6800000,115.887649536133
908000,6800000,116.271751403809
910000,6800000,116.980888366699
912000,6800000,116.637870788574
914000,6800000,116.190071105957
916000,6800000,116.776336669922
918000,6800000,117.394241333008
920000,6800000,117.47257232666
922000,6800000,116.462715148926
924000,6800000,115.320770263672
926000,6800000,114.300720214844
928000,6800000,114.609962463379
930000,6800000,115.547065734863
932000,6800000,116.370819091797
934000,6800000,116.619064331055
936000,6800000,116.460319519043
938000,6800000,116.845832824707
940000,6800000,116.949577331543
942000,6800000,117.237480163574
944000,6800000,117.747444152832
946000,6800000,119.189712524414
948000,6800000,120.787689208984
950000,6800000,121.505928039551
952000,6800000,122.313316345215
954000,6800000,123.044166564941
956000,6800000,124.646385192871
958000,6800000,125.811714172363
960000,6800000,126.40975189209
962000,6800000,126.535064697266
964000,6800000,125.916885375977
966000,6800000,125.813362121582
968000,6800000,126.316879272461
970000,6800000,127.943054199219
972000,6800000,129.241958618164
974000,6800000,130.715423583984
976000,6800000,131.856918334961
978000,6800000,132.03955078125
980000,6800000,131.797073364258
982000,6800000,130.99560546875
984000,6800000,130.832595825195
986000,6800000,131.225997924805
988000,6800000,132.225250244141
990000,6800000,132.797775268555
992000,6800000,132.134689331055
994000,6800000,131.444152832031
996000,6800000,130.718078613281
998000,6800000,131.48095703125
1000000,6800000,132.588943481445
1002000,6800000,134.007339477539
1004000,6800000,134.878753662109
1006000,6800000,135.165756225586
1008000,6800000,136.075866699219
1010000,6800000,137.685974121094
1012000,6800000,140.373092651367
1014000,6800000,142.419998168945
1016000,6800000,144.185882568359
1018000,6800000,145.753128051758
1020000,6800000,147.543441772461
1022000,6800000,149.566589355469
1024000,6800000,150.7568359375
1026000,6800000,151.552658081055
1028000,6800000,151.560455322266
1030000,6800000,152.071029663086
1032000,6800000,152.162567138672
1034000,6800000,152.118133544922
1036000,6800000,152.840698242188
1038000,6800000,153.182540893555
1040000,6800000,152.992340087891
1042000,6800000,152.167068481445
1044000,6800000,151.923599243164
1046000,6800000,151.380493164063
1048000,6800000,150.438674926758
1050000,6800000,150.215591430664
1052000,6800000,150.603652954102
1054000,6800000,151.499267578125
1056000,6800000,151.916519165039
1058000,6800000,153.096984863281
1060000,6800000,154.604431152344
1062000,6800000,155.69758605957
1064000,6800000,155.376647949219
1066000,6800000,153.571304321289
1068000,6800000,151.834655761719
1070000,6800000,149.885864257813
1072000,6800000,148.255187988281
1074000,6800000,146.348098754883
1076000,6800000,144.853637695313
1078000,6800000,143.582000732422
1080000,6800000,142.104217529297
1082000,6800000,141.093353271484
1084000,6800000,139.855392456055
1086000,6800000,139.005737304688
1088000,6800000,138.04524230957
1090000,6800000,137.295349121094
1092000,6800000,136.465667724609
1094000,6800000,135.599578857422
1096000,6800000,135.166580200195
1098000,6800000,134.926666259766
1100000,6800000,135.67887878418
1102000,6800000,136.164337158203
1104000,6800000,136.503005981445
1106000,6800000,135.522766113281
1108000,6800000,134.551452636719
1110000,6800000,134.319381713867
1112000,6800000,133.939743041992
1114000,6800000,133.411911010742
1116000,6800000,131.679473876953
1118000,6800000,129.839462280273
1120000,6800000,127.549682617188
1122000,6800000,126.235565185547
1124000,6800000,126.111885070801
1126000,6800000,127.138931274414
1128000,6800000,129.519622802734
1130000,6800000,130.496368408203
1132000,6800000,129.451324462891
1134000,6800000,126.587051391602
1136000,6800000,123.253601074219
1138000,6800000,119.648414611816
1140000,6800000,117.641761779785
1142000,6800000,118.608543395996
1144000,6800000,119.711685180664
1146000,6800000,120.642692565918
580000,6802000,116.168762207031
582000,6802000,115.086616516113
584000,6802000,114.431449890137
586000,6802000,113.458618164063
588000,6802000,112.451568603516
590000,6802000,111.332954406738
592000,6802000,110.295074462891
594000,6802000,110.468788146973
596000,6802000,110.95679473877
598000,6802000,111.965255737305
600000,6802000,112.645248413086
602000,6802000,113.773986816406
604000,6802000,115.073715209961
606000,6802000,116.090240478516
608000,6802000,117.022117614746
610000,6802000,116.877639770508
612000,6802000,116.558769226074
614000,6802000,116.101058959961
616000,6802000,117.042060852051
618000,6802000,118.649635314941
620000,6802000,119.598724365234
622000,6802000,120.75415802002
624000,6802000,121.383773803711
626000,6802000,121.636932373047
628000,6802000,120.794364929199
630000,6802000,119.925178527832
632000,6802000,119.522476196289
634000,6802000,119.304306030273
636000,6802000,119.456642150879
638000,6802000,119.180107116699
640000,6802000,118.911231994629
642000,6802000,118.308494567871
644000,6802000,118.090316772461
646000,6802000,118.081825256348
648000,6802000,117.690971374512
650000,6802000,117.269195556641
652000,6802000,116.275657653809
654000,6802000,115.759185791016
656000,6802000,115.4873046875
658000,6802000,115.541542053223
660000,6802000,115.679466247559
662000,6802000,115.901657104492
664000,6802000,116.650199890137
666000,6802000,117.041137695313
668000,6802000,118.012229919434
670000,6802000,118.619873046875
672000,6802000,119.49080657959
674000,6802000,120.444885253906
676000,6802000,120.920349121094
678000,6802000,121.59854888916
680000,6802000,121.946876525879
682000,6802000,122.835891723633
684000,6802000,123.584892272949
686000,6802000,124.466270446777
688000,6802000,124.935905456543
690000,6802000,124.822563171387
692000,6802000,125.219673156738
694000,6802000,125.724754333496
696000,6802000,126.680473327637
698000,6802000,127.083740234375
700000,6802000,127.491058349609
702000,6802000,127.836723327637
704000,6802000,127.803840637207
706000,6802000,127.97216796875
708000,6802000,127.901916503906
710000,6802000,128.504745483398
712000,6802000,129.163360595703
714000,6802000,130.320648193359
716000,6802000,130.773452758789
718000,6802000,130.431015014648
720000,6802000,130.422546386719
722000,6802000,130.616195678711
724000,6802000,131.53840637207
726000,6802000,131.935638427734
728000,6802000,132.216171264648
730000,6802000,132.162185668945
732000,6802000,131.859802246094
734000,6802000,131.355712890625
736000,6802000,129.98112487793
738000,6802000,130.056762695313
740000,6802000,131.067626953125
742000,6802000,132.6455078125
744000,6802000,133.040390014648
746000,6802000,132.7158203125
748000,6802000,132.745422363281
750000,6802000,132.690673828125
752000,6802000,132.848678588867
754000,6802000,131.573928833008
756000,6802000,129.730529785156
758000,6802000,128.555389404297
760000,6802000,129.140701293945
762000,6802000,130.147933959961
764000,6802000,130.03044128418
766000,6802000,130.750671386719
768000,6802000,131.759384155273
770000,6802000,133.076889038086
772000,6802000,132.929153442383
774000,6802000,131.865371704102
776000,6802000,130.607559204102
778000,6802000,128.444412231445
780000,6802000,126.587905883789
782000,6802000,124.991989135742
784000,6802000,124.627914428711
786000,6802000,124.39778137207
788000,6802000,124.023597717285
790000,6802000,122.935638427734
792000,6802000,120.836967468262
794000,6802000,119.566589355469
796000,6802000,119.109657287598
798000,6802000,119.296569824219
800000,6802000,118.663787841797
802000,6802000,117.594551086426
804000,6802000,117.173606872559
806000,6802000,117.204597473145
808000,6802000,118.502540588379
810000,6802000,119.806518554688
812000,6802000,120.537330627441
814000,6802000,120.644340515137
816000,6802000,120.925743103027
818000,6802000,121.878273010254
820000,6802000,123.274505615234
822000,6802000,125.178581237793
824000,6802000,126.529136657715
826000,6802000,127.971961975098
828000,6802000,129.099227905273
830000,6802000,130.490158081055
832000,6802000,131.577255249023
834000,6802000,131.705307006836
836000,6802000,131.932662963867
838000,6802000,132.133255004883
840000,6802000,133.828887939453
842000,6802000,135.054580688477
844000,6802000,134.467636108398
846000,6802000,132.586990356445
848000,6802000,130.38932800293
850000,6802000,129.082046508789
852000,6802000,128.068969726563
854000,6802000,127.988189697266
856000,6802000,127.55492401123
858000,6802000,127.34449005127
860000,6802000,127.271286010742
862000,6802000,126.603477478027
864000,6802000,125.542663574219
866000,6802000,123.725624084473
868000,6802000,122.477485656738
870000,6802000,121.45499420166
872000,6802000,120.766792297363
874000,6802000,119.748397827148
876000,6802000,118.533699035645
878000,6802000,118.312446594238
880000,6802000,118.642845153809
882000,6802000,119.198799133301
884000,6802000,118.404022216797
886000,6802000,116.534049987793
888000,6802000,114.905029296875
890000,6802000,113.860321044922
892000,6802000,113.67618560791
894000,6802000,113.495002746582
896000,6802000,113.807716369629
898000,6802000,113.73526763916
900000,6802000,113.832611083984
902000,6802000,114.311180114746
904000,6802000,114.827995300293
906000,6802000,115.603546142578
908000,6802000,116.208015441895
910000,6802000,116.968719482422
912000,6802000,116.727767944336
914000,6802000,116.544212341309
916000,6802000,117.159698486328
918000,6802000,117.745094299316
920000,6802000,117.809989929199
922000,6802000,117.206756591797
924000,6802000,116.117645263672
926000,6802000,114.686218261719
928000,6802000,114.363136291504
930000,6802000,114.753807067871
932000,6802000,115.348091125488
934000,6802000,115.593795776367
936000,6802000,115.556396484375
938000,6802000,116.451194763184
940000,6802000,116.811660766602
942000,6802000,117.233894348145
944000,6802000,117.873123168945
946000,6802000,119.417808532715
948000,6802000,120.795524597168
950000,6802000,121.247123718262
952000,6802000,121.78343963623
954000,6802000,122.334686279297
956000,6802000,123.906120300293
958000,6802000,125.111640930176
960000,6802000,125.824493408203
962000,6802000,126.080696105957
964000,6802000,125.184432983398
966000,6802000,124.79426574707
968000,6802000,125.455131530762
970000,6802000,127.717559814453
972000,6802000,129.656707763672
974000,6802000,131.345748901367
976000,6802000,132.803298950195
978000,6802000,133.239822387695
980000,6802000,133.374649047852
982000,6802000,132.48844909668
984000,6802000,131.891143798828
986000,6802000,132.251190185547
988000,6802000,133.625625610352
990000,6802000,133.74333190918
992000,6802000,132.259002685547
994000,6802000,131.236801147461
996000,6802000,130.758102416992
998000,6802000,131.689147949219
1000000,6802000,132.841384887695
1002000,6802000,134.189575195313
1004000,6802000,135.151885986328
1006000,6802000,135.700317382813
1008000,6802000,137.151153564453
1010000,6802000,138.918411254883
1012000,6802000,141.446853637695
1014000,6802000,143.514007568359
1016000,6802000,145.368270874023
1018000,6802000,146.742141723633
1020000,6802000,148.306854248047
1022000,6802000,150.244125366211
1024000,6802000,151.439224243164
1026000,6802000,152.376403808594
1028000,6802000,152.423294067383
1030000,6802000,152.922164916992
1032000,6802000,153.265777587891
1034000,6802000,153.366882324219
1036000,6802000,153.717864990234
1038000,6802000,153.528930664063
1040000,6802000,153.166625976563
1042000,6802000,152.562881469727
1044000,6802000,152.599090576172
1046000,6802000,151.754821777344
1048000,6802000,150.398956298828
1050000,6802000,149.81022644043
1052000,6802000,149.975433349609
1054000,6802000,150.834091186523
1056000,6802000,151.527160644531
1058000,6802000,152.980255126953
1060000,6802000,154.627136230469
1062000,6802000,155.984756469727
1064000,6802000,156.109115600586
1066000,6802000,155.473159790039
1068000,6802000,154.110717773438
1070000,6802000,151.715621948242
1072000,6802000,149.483856201172
1074000,6802000,146.817718505859
1076000,6802000,144.761520385742
1078000,6802000,143.305038452148
1080000,6802000,142.026260375977
1082000,6802000,141.270446777344
1084000,6802000,139.976760864258
1086000,6802000,139.31022644043
1088000,6802000,138.826873779297
1090000,6802000,138.473587036133
1092000,6802000,137.647644042969
1094000,6802000,136.659149169922
1096000,6802000,135.920959472656
1098000,6802000,135.388549804688
1100000,6802000,136.018463134766
1102000,6802000,136.412887573242
1104000,6802000,136.668487548828
1106000,6802000,135.598403930664
1108000,6802000,134.621078491211
1110000,6802000,134.348815917969
1112000,6802000,134.027816772461
1114000,6802000,133.444900512695
1116000,6802000,131.579132080078
1118000,6802000,129.32275390625
1120000,6802000,126.614440917969
1122000,6802000,124.530578613281
1124000,6802000,123.43285369873
1126000,6802000,124.528999328613
1128000,6802000,127.94019317627
1130000,6802000,130.017288208008
1132000,6802000,129.490951538086
1134000,6802000,126.688117980957
1136000,6802000,123.261817932129
1138000,6802000,119.923858642578
1140000,6802000,118.045066833496
1142000,6802000,118.89852142334
1144000,6802000,119.754844665527
1146000,6802000,120.133392333984
580000,6804000,115.280868530273
582000,6804000,114.185554504395
584000,6804000,113.363998413086
586000,6804000,112.272766113281
588000,6804000,111.375244140625
590000,6804000,110.661376953125
592000,6804000,109.925071716309
594000,6804000,109.931755065918
596000,6804000,110.024406433105
598000,6804000,110.793121337891
600000,6804000,111.458358764648
602000,6804000,112.589401245117
604000,6804000,113.96964263916
606000,6804000,115.108329772949
608000,6804000,116.075202941895
610000,6804000,115.72679901123
612000,6804000,115.259841918945
614000,6804000,114.632171630859
616000,6804000,115.251426696777
618000,6804000,116.462371826172
620000,6804000,117.105545043945
622000,6804000,118.373741149902
624000,6804000,119.4716796875
626000,6804000,120.143089294434
628000,6804000,119.159652709961
630000,6804000,117.761215209961
632000,6804000,117.087181091309
634000,6804000,116.725616455078
636000,6804000,117.099281311035
638000,6804000,117.147689819336
640000,6804000,117.477478027344
642000,6804000,117.161422729492
644000,6804000,116.90283203125
646000,6804000,116.705612182617
648000,6804000,116.046279907227
650000,6804000,115.648590087891
652000,6804000,114.78231048584
654000,6804000,114.619995117188
656000,6804000,114.57421875
658000,6804000,114.568321228027
660000,6804000,114.579086303711
662000,6804000,114.626289367676
664000,6804000,115.493614196777
666000,6804000,116.115745544434
668000,6804000,117.241668701172
670000,6804000,117.853256225586
672000,6804000,118.654663085938
674000,6804000,119.540512084961
676000,6804000,119.749435424805
678000,6804000,120.142486572266
680000,6804000,120.333587646484
682000,6804000,121.297882080078
684000,6804000,121.910568237305
686000,6804000,122.596778869629
688000,6804000,123.016914367676
690000,6804000,123.232528686523
692000,6804000,123.894226074219
694000,6804000,124.297180175781
696000,6804000,125.015571594238
698000,6804000,125.317764282227
700000,6804000,125.84676361084
702000,6804000,126.172813415527
704000,6804000,126.010902404785
706000,6804000,126.147705078125
708000,6804000,126.344398498535
710000,6804000,127.405906677246
712000,6804000,128.083419799805
714000,6804000,128.801177978516
716000,6804000,128.77717590332
718000,6804000,128.670532226563
720000,6804000,129.292587280273
722000,6804000,129.824508666992
724000,6804000,130.855224609375
726000,6804000,131.138061523438
728000,6804000,131.680603027344
730000,6804000,132.012939453125
732000,6804000,132.037979125977
734000,6804000,131.451797485352
736000,6804000,129.750091552734
738000,6804000,129.693496704102
740000,6804000,130.909591674805
742000,6804000,132.91845703125
744000,6804000,133.557830810547
746000,6804000,133.068634033203
748000,6804000,132.782333374023
750000,6804000,132.29899597168
752000,6804000,132.322174072266
754000,6804000,131.009475708008
756000,6804000,129.134902954102
758000,6804000,127.716606140137
760000,6804000,127.972030639648
762000,6804000,128.993530273438
764000,6804000,129.202819824219
766000,6804000,130.121124267578
768000,6804000,131.002548217773
770000,6804000,132.086654663086
772000,6804000,131.939636230469
774000,6804000,131.061126708984
776000,6804000,130.047607421875
778000,6804000,128.069793701172
780000,6804000,126.224876403809
782000,6804000,124.683876037598
784000,6804000,124.38597869873
786000,6804000,124.04940032959
788000,6804000,123.496040344238
790000,6804000,122.409721374512
792000,6804000,120.636741638184
794000,6804000,119.79322052002
796000,6804000,119.367950439453
798000,6804000,119.493194580078
800000,6804000,118.785675048828
802000,6804000,117.75617980957
804000,6804000,117.04842376709
806000,6804000,116.541610717773
808000,6804000,117.22257232666
810000,6804000,118.50471496582
812000,6804000,119.941200256348
814000,6804000,120.512504577637
816000,6804000,121.060363769531
818000,6804000,121.967819213867
820000,6804000,123.025825500488
822000,6804000,124.586616516113
824000,6804000,125.902305603027
826000,6804000,127.351928710938
828000,6804000,128.446838378906
830000,6804000,129.67301940918
832000,6804000,130.643951416016
834000,6804000,130.937637329102
836000,6804000,131.091522216797
838000,6804000,131.449569702148
840000,6804000,132.74934387207
842000,6804000,133.988464355469
844000,6804000,133.250686645508
846000,6804000,131.247802734375
848000,6804000,129.014541625977
850000,6804000,127.626243591309
852000,6804000,126.724105834961
854000,6804000,126.428619384766
856000,6804000,126.100143432617
858000,6804000,126.183799743652
860000,6804000,126.13159942627
862000,6804000,125.427619934082
864000,6804000,124.203254699707
866000,6804000,122.33585357666
868000,6804000,121.098052978516
870000,6804000,120.140571594238
872000,6804000,119.526206970215
874000,6804000,118.334434509277
876000,6804000,117.035209655762
878000,6804000,117.136276245117
880000,6804000,117.629531860352
882000,6804000,118.404396057129
884000,6804000,117.668914794922
886000,6804000,116.263404846191
888000,6804000,114.380813598633
890000,6804000,113.234855651855
892000,6804000,113.123458862305
894000,6804000,113.187896728516
896000,6804000,113.705856323242
898000,6804000,113.513534545898
900000,6804000,113.391677856445
902000,6804000,113.706962585449
904000,6804000,114.671989440918
906000,6804000,115.733619689941
908000,6804000,116.206809997559
910000,6804000,116.807342529297
912000,6804000,116.512626647949
914000,6804000,116.26237487793
916000,6804000,117.021919250488
918000,6804000,117.87899017334
920000,6804000,118.191963195801
922000,6804000,117.734214782715
924000,6804000,116.726417541504
926000,6804000,114.979385375977
928000,6804000,114.108070373535
930000,6804000,113.944526672363
932000,6804000,114.318145751953
934000,6804000,114.540626525879
936000,6804000,114.653778076172
938000,6804000,115.562194824219
940000,6804000,116.103462219238
942000,6804000,116.608985900879
944000,6804000,117.380897521973
946000,6804000,118.97550201416
948000,6804000,120.122673034668
950000,6804000,120.276016235352
952000,6804000,120.395286560059
954000,6804000,120.87850189209
956000,6804000,122.454315185547
958000,6804000,123.771743774414
960000,6804000,124.858993530273
962000,6804000,125.240097045898
964000,6804000,124.400970458984
966000,6804000,124.139595031738
968000,6804000,125.08519744873
970000,6804000,127.759712219238
972000,6804000,130.083526611328
974000,6804000,131.970672607422
976000,6804000,133.641815185547
978000,6804000,134.750503540039
980000,6804000,135.371383666992
982000,6804000,134.43000793457
984000,6804000,133.607238769531
986000,6804000,134.519790649414
988000,6804000,135.932357788086
990000,6804000,134.987884521484
992000,6804000,132.628601074219
994000,6804000,131.529815673828
996000,6804000,131.351531982422
998000,6804000,132.151885986328
1000000,6804000,133.027450561523
1002000,6804000,134.340484619141
1004000,6804000,135.109252929688
1006000,6804000,136.056930541992
1008000,6804000,137.727935791016
1010000,6804000,139.634735107422
1012000,6804000,142.240478515625
1014000,6804000,144.397171020508
1016000,6804000,146.300491333008
1018000,6804000,147.291946411133
1020000,6804000,148.526473999023
1022000,6804000,150.275192260742
1024000,6804000,151.468200683594
1026000,6804000,152.462478637695
1028000,6804000,152.649856567383
1030000,6804000,153.340484619141
1032000,6804000,153.913955688477
1034000,6804000,154.301010131836
1036000,6804000,154.348983764648
1038000,6804000,153.761413574219
1040000,6804000,153.526412963867
1042000,6804000,153.549026489258
1044000,6804000,153.529876708984
1046000,6804000,152.085189819336
1048000,6804000,150.154220581055
1050000,6804000,149.242782592773
1052000,6804000,149.323135375977
1054000,6804000,150.339492797852
1056000,6804000,151.263153076172
1058000,6804000,152.892379760742
1060000,6804000,154.586944580078
1062000,6804000,155.987289428711
1064000,6804000,156.91389465332
1066000,6804000,157.939498901367
1068000,6804000,157.250640869141
1070000,6804000,154.268859863281
1072000,6804000,151.076431274414
1074000,6804000,147.601699829102
1076000,6804000,145.047348022461
1078000,6804000,143.141799926758
1080000,6804000,141.825561523438
1082000,6804000,140.962478637695
1084000,6804000,139.500350952148
1086000,6804000,138.958221435547
1088000,6804000,138.990539550781
1090000,6804000,139.334365844727
1092000,6804000,138.678771972656
1094000,6804000,137.531524658203
1096000,6804000,136.545608520508
1098000,6804000,135.470855712891
1100000,6804000,135.673950195313
1102000,6804000,136.007919311523
1104000,6804000,136.295303344727
1106000,6804000,135.371658325195
1108000,6804000,134.462921142578
1110000,6804000,134.11360168457
1112000,6804000,133.885177612305
1114000,6804000,133.699295043945
1116000,6804000,131.891845703125
1118000,6804000,129.431488037109
1120000,6804000,126.337814331055
1122000,6804000,123.35693359375
1124000,6804000,121.074081420898
1126000,6804000,122.029556274414
1128000,6804000,126.025413513184
1130000,6804000,128.928039550781
1132000,6804000,129.181182861328
1134000,6804000,126.947341918945
1136000,6804000,124.098976135254
1138000,6804000,121.478782653809
1140000,6804000,119.909812927246
1142000,6804000,119.905265808105
1144000,6804000,119.618049621582
1146000,6804000,119.264991760254
580000,6806000,114.134323120117
582000,6806000,112.954666137695
584000,6806000,111.981109619141
586000,6806000,110.795051574707
588000,6806000,110.041725158691
590000,6806000,109.73551940918
592000,6806000,109.429931640625
594000,6806000,109.538368225098
596000,6806000,109.341583251953
598000,6806000,109.794883728027
600000,6806000,110.246719360352
602000,6806000,111.205261230469
604000,6806000,112.397613525391
606000,6806000,113.483474731445
608000,6806000,114.639007568359
610000,6806000,114.616569519043
612000,6806000,114.39688873291
614000,6806000,113.789817810059
616000,6806000,114.056495666504
618000,6806000,114.783256530762
620000,6806000,115.14412689209
622000,6806000,116.555999755859
624000,6806000,118.021789550781
626000,6806000,119.046058654785
628000,6806000,117.953765869141
630000,6806000,116.185455322266
632000,6806000,115.154174804688
634000,6806000,114.616195678711
636000,6806000,115.099220275879
638000,6806000,115.258712768555
640000,6806000,115.922737121582
642000,6806000,115.795440673828
644000,6806000,115.701644897461
646000,6806000,115.368133544922
648000,6806000,114.426475524902
650000,6806000,114.022338867188
652000,6806000,113.493621826172
654000,6806000,113.742050170898
656000,6806000,113.843360900879
658000,6806000,113.840232849121
660000,6806000,113.915618896484
662000,6806000,114.061149597168
664000,6806000,114.982551574707
666000,6806000,115.682929992676
668000,6806000,116.789985656738
670000,6806000,117.35066986084
672000,6806000,118.131912231445
674000,6806000,118.918594360352
676000,6806000,119.047996520996
678000,6806000,119.20369720459
680000,6806000,119.210052490234
682000,6806000,119.834167480469
684000,6806000,120.052124023438
686000,6806000,120.42529296875
688000,6806000,120.863006591797
690000,6806000,121.353942871094
692000,6806000,122.260971069336
694000,6806000,122.706581115723
696000,6806000,123.217483520508
698000,6806000,123.534088134766
700000,6806000,124.071235656738
702000,6806000,124.248847961426
704000,6806000,124.146423339844
706000,6806000,124.430152893066
708000,6806000,124.968978881836
710000,6806000,126.145774841309
712000,6806000,126.839851379395
714000,6806000,127.180885314941
716000,6806000,126.88542175293
718000,6806000,126.896354675293
720000,6806000,127.715827941895
722000,6806000,128.503921508789
724000,6806000,129.203353881836
726000,6806000,129.430511474609
728000,6806000,130.127166748047
730000,6806000,130.463150024414
732000,6806000,130.577880859375
734000,6806000,130.143661499023
736000,6806000,128.622116088867
738000,6806000,128.612548828125
740000,6806000,129.752746582031
742000,6806000,131.892578125
744000,6806000,132.870330810547
746000,6806000,132.655899047852
748000,6806000,132.23713684082
750000,6806000,131.609985351563
752000,6806000,131.222946166992
754000,6806000,129.946655273438
756000,6806000,128.257110595703
758000,6806000,126.661819458008
760000,6806000,126.554008483887
762000,6806000,127.391960144043
764000,6806000,128.018005371094
766000,6806000,129.072769165039
768000,6806000,130.000289916992
770000,6806000,130.650894165039
772000,6806000,130.451217651367
774000,6806000,129.782653808594
776000,6806000,128.818695068359
778000,6806000,127.014953613281
780000,6806000,125.342712402344
782000,6806000,124.043159484863
784000,6806000,123.762603759766
786000,6806000,123.297065734863
788000,6806000,122.640991210938
790000,6806000,121.736213684082
792000,6806000,120.502601623535
794000,6806000,120.096099853516
796000,6806000,119.879814147949
798000,6806000,119.905364990234
800000,6806000,119.156135559082
802000,6806000,118.113075256348
804000,6806000,117.071029663086
806000,6806000,115.974571228027
808000,6806000,115.921257019043
810000,6806000,116.991500854492
812000,6806000,118.969802856445
814000,6806000,119.978424072266
816000,6806000,120.919471740723
818000,6806000,121.989356994629
820000,6806000,123.086921691895
822000,6806000,124.616500854492
824000,6806000,125.633163452148
826000,6806000,127.023765563965
828000,6806000,127.87255859375
830000,6806000,128.885620117188
832000,6806000,129.772079467773
834000,6806000,129.992279052734
836000,6806000,130.125198364258
838000,6806000,130.017395019531
840000,6806000,131.007247924805
842000,6806000,131.692840576172
844000,6806000,131.376876831055
846000,6806000,129.758102416992
848000,6806000,127.676132202148
850000,6806000,126.344688415527
852000,6806000,125.228248596191
854000,6806000,124.671463012695
856000,6806000,124.271240234375
858000,6806000,124.363914489746
860000,6806000,124.209976196289
862000,6806000,123.29126739502
864000,6806000,122.001342773438
866000,6806000,120.276557922363
868000,6806000,119.11449432373
870000,6806000,118.145164489746
872000,6806000,117.874740600586
874000,6806000,116.81763458252
876000,6806000,115.625213623047
878000,6806000,115.647407531738
880000,6806000,115.956069946289
882000,6806000,116.591316223145
884000,6806000,116.149612426758
886000,6806000,115.204658508301
888000,6806000,113.714225769043
890000,6806000,112.526779174805
892000,6806000,112.315528869629
894000,6806000,112.576721191406
896000,6806000,113.335441589355
898000,6806000,113.130058288574
900000,6806000,112.773529052734
902000,6806000,113.046447753906
904000,6806000,114.478958129883
906000,6806000,115.616439819336
908000,6806000,115.833206176758
910000,6806000,116.083534240723
912000,6806000,116.044441223145
914000,6806000,116.24698638916
916000,6806000,116.896087646484
918000,6806000,117.7412109375
920000,6806000,118.376434326172
922000,6806000,118.152008056641
924000,6806000,117.360130310059
926000,6806000,115.532073974609
928000,6806000,114.328392028809
930000,6806000,113.657241821289
932000,6806000,113.844940185547
934000,6806000,114.078010559082
936000,6806000,114.241775512695
938000,6806000,115.112106323242
940000,6806000,115.57315826416
942000,6806000,115.995468139648
