X,Y,CMA
-46.9959,-8.1098,19.8789863586426
-46.9959,-8.10865,20.1312885284424
-46.9959,-8.1075,20.3489780426025
-46.9959,-8.10635,20.5106945037842
-46.9959,-8.1052,20.6221961975098
-46.9959,-8.10405,20.6960144042969
-46.9959,-8.1029,20.7962226867676
-46.9959,-8.10175,20.9822006225586
-46.9959,-8.1006,21.1835174560547
-46.9959,-8.09945,21.3137626647949
-46.9959,-8.0983,21.3249626159668
-46.9959,-8.09715,21.2853927612305
-46.9959,-8.096,21.359920501709
-46.9959,-8.09485,21.5594024658203
-46.9959,-8.0937,21.7729892730713
-46.9959,-8.09255,21.9455280303955
-46.9959,-8.0914,22.0833301544189
-46.9959,-8.09025,22.1767272949219
-46.9959,-8.0891,22.1999244689941
-46.9959,-8.08795,22.1474189758301
-46.9959,-8.0868,22.0552291870117
-46.9959,-8.08565,21.9825325012207
-46.9959,-8.0845,21.953670501709
-46.9959,-8.08335,21.9348430633545
-46.9959,-8.0822,21.8921165466309
-46.9959,-8.08105,21.8561916351318
-46.9959,-8.0799,21.871675491333
-46.9959,-8.07875,21.8936557769775
-46.9959,-8.0776,21.8697414398193
-46.9959,-8.07645,21.7757682800293
-46.9959,-8.0753,21.6189556121826
-46.9959,-8.07415,21.4424953460693
-46.9959,-8.073,21.2509517669678
-46.9959,-8.07185,21.006763458252
-46.9959,-8.0707,20.7186069488525
-46.9959,-8.06955,20.4065761566162
-46.9959,-8.0684,20.0401248931885
-46.9959,-8.06725,19.5995330810547
-46.9959,-8.0661,19.1025428771973
-46.9959,-8.06495,18.5786647796631
-46.9959,-8.0638,18.0411396026611
-46.9959,-8.06265,17.4831695556641
-46.9959,-8.0615,16.9123439788818
-46.9959,-8.06035,16.3374156951904
-46.9959,-8.0592,15.7629451751709
-46.9959,-8.05805,15.1989898681641
-46.9959,-8.0569,14.6573247909546
-46.9959,-8.05575,14.163161277771
-46.9959,-8.0546,13.7501077651978
-46.9959,-8.05345,13.4509992599487
-46.9959,-8.0523,13.326000213623
-46.9959,-8.05115,13.3442964553833
-46.9959,-8.05,13.3427457809448
-46.9959,-8.04885,13.3416776657104
-46.9959,-8.0477,13.4414396286011
-46.9959,-8.04655,13.6655111312866
-46.9959,-8.0454,13.9736747741699
-46.9959,-8.04425,14.3130855560303
-46.9959,-8.0431,14.6741409301758
-46.9959,-8.04195,15.09840965271
-46.9959,-8.0408,15.5912342071533
-46.9959,-8.03965,16.0849056243896
-46.9959,-8.0385,16.5350513458252
-46.9959,-8.03735,16.9698295593262
-46.9959,-8.0362,17.4597396850586
-46.9959,-8.03505,18.0407390594482
-46.9959,-8.0339,18.688648223877
-46.9959,-8.03275,19.3882789611816
-46.9959,-8.0316,20.1714611053467
-46.9959,-8.03045,21.0748062133789
-46.9959,-8.0293,22.077808380127
-46.9959,-8.02815,23.1333656311035
-46.9959,-8.027,24.2205371856689
-46.9959,-8.02585,25.3337230682373
-46.9959,-8.0247,26.4455890655518
-46.9959,-8.02355,27.5135707855225
-46.9959,-8.0224,28.5428047180176
-46.9959,-8.02125,29.5577354431152
-46.9959,-8.0201,30.5513095855713
-46.9959,-8.01895,31.536714553833
-46.9959,-8.0178,32.484806060791
-46.9959,-8.01665,33.4164352416992
-46.9959,-8.0155,34.5271186828613
-46.9959,-8.01435,35.8343887329102
-46.9959,-8.0132,37.0879974365234
-46.9959,-8.01205,38.1469841003418
-46.9959,-8.0109,39.046989440918
-46.9959,-8.00975,39.8578910827637
-46.9959,-8.0086,40.7276420593262
-46.9959,-8.00745,41.7414665222168
-46.9959,-8.0063,42.8132095336914
-46.9959,-8.00515,43.8750305175781
-46.9959,-8.004,44.9269638061523
-46.9959,-8.00285,45.9566688537598
-46.9959,-8.0017,46.9538192749023
-46.9959,-8.00055,47.9291610717773
-46.9959,-7.9994,48.9186134338379
-46.9959,-7.99825,49.9361190795898
-46.9959,-7.9971,50.960075378418
-46.9959,-7.99595,51.9517097473145
-46.9959,-7.9948,52.9084968566895
-46.9959,-7.99365,53.8591499328613
-46.9959,-7.9925,54.8102378845215
-46.9959,-7.99135,55.7732048034668
-46.9959,-7.9902,56.756706237793
-46.9959,-7.98905,57.7268409729004
-46.9959,-7.9879,58.6340065002441
-46.9959,-7.98675,59.4787826538086
-46.9959,-7.9856,60.2814559936523
-46.9959,-7.98445,61.0392150878906
-46.9959,-7.9833,61.7289924621582
-46.9959,-7.98215,62.3492469787598
-46.9959,-7.981,62.9189758300781
-46.9959,-7.97985,63.4443664550781
-46.9959,-7.9787,63.9160079956055
-46.9959,-7.97755,64.3362731933594
-46.9959,-7.9764,64.7214736938477
-46.9959,-7.97525,65.068473815918
-46.9959,-7.9741,65.3431854248047
-46.9959,-7.97295,65.4529342651367
-46.9959,-7.9718,65.2886123657227
-46.9959,-7.97065,65.0271759033203
-46.9959,-7.9695,65.1012725830078
-46.9959,-7.96835,65.481819152832
-46.9959,-7.9672,65.697151184082
-46.9959,-7.96605,65.5575332641602
-46.9959,-7.9649,65.2044067382813
-46.9959,-7.96375,64.7359848022461
-46.9959,-7.9626,63.9997863769531
-46.9959,-7.96145,62.8204612731934
-46.9959,-7.9603,61.6653175354004
-46.9959,-7.95915,61.2168273925781
-46.9959,-7.958,61.1833763122559
-46.9959,-7.95685,60.9203567504883
-46.9959,-7.9557,60.3190116882324
-46.9959,-7.95455,59.521785736084
-46.9959,-7.9534,58.6324577331543
-46.9959,-7.95225,57.7232475280762
-46.9959,-7.9511,56.7927131652832
-46.9959,-7.94995,55.8099479675293
-46.9959,-7.9488,54.8093643188477
-46.9959,-7.94765,53.861328125
-46.9959,-7.9465,53.0496444702148
-46.9959,-7.94535,52.4298362731934
-46.9959,-7.9442,51.9357948303223
-46.9959,-7.94305,51.463436126709
-46.9959,-7.9419,50.9893836975098
-46.9959,-7.94075,50.5686111450195
-46.9959,-7.9396,50.2555313110352
-46.9959,-7.93845,50.0526466369629
-46.9959,-7.9373,49.935905456543
-46.9959,-7.93615,49.8804588317871
-46.9959,-7.935,49.889030456543
-46.9959,-7.93385,49.9986572265625
-46.9959,-7.9327,50.240406036377
-46.99475,-8.2317,12.6640958786011
-46.99475,-8.23055,13.1741628646851
-46.99475,-8.2294,13.7865467071533
-46.99475,-8.22825,14.3640718460083
-46.99475,-8.2271,14.8369197845459
-46.99475,-8.22595,15.250506401062
-46.99475,-8.2248,15.658185005188
-46.99475,-8.22365,16.0520839691162
-46.99475,-8.2225,16.4384384155273
-46.99475,-8.22135,16.8180866241455
-46.99475,-8.2202,17.1769371032715
-46.99475,-8.21905,17.5108337402344
-46.99475,-8.2179,17.8034858703613
-46.99475,-8.21675,18.0551910400391
-46.99475,-8.2156,18.2828102111816
-46.99475,-8.21445,18.4787731170654
-46.99475,-8.2133,18.6393909454346
-46.99475,-8.21215,18.8056201934814
-46.99475,-8.211,19.0107536315918
-46.99475,-8.20985,19.1957397460938
-46.99475,-8.2087,19.2963485717773
-46.99475,-8.20755,19.3671646118164
-46.99475,-8.2064,19.5127143859863
-46.99475,-8.20525,19.7479724884033
-46.99475,-8.2041,19.9964046478271
-46.99475,-8.20295,20.1979007720947
-46.99475,-8.2018,20.3614654541016
-46.99475,-8.20065,20.5210914611816
-46.99475,-8.1995,20.6815643310547
-46.99475,-8.19835,20.9148483276367
-46.99475,-8.1972,21.2943019866943
-46.99475,-8.19605,21.7729034423828
-46.99475,-8.1949,22.321798324585
-46.99475,-8.19375,22.9755668640137
-46.99475,-8.1926,23.6742153167725
-46.99475,-8.19145,24.3547229766846
-46.99475,-8.1903,25.0084781646729
-46.99475,-8.18915,25.5917472839355
-46.99475,-8.188,26.1437892913818
-46.99475,-8.18685,26.6899127960205
-46.99475,-8.1857,27.2263069152832
-46.99475,-8.18455,27.7745704650879
-46.99475,-8.1834,28.3230819702148
-46.99475,-8.18225,28.8426342010498
-46.99475,-8.1811,29.3571872711182
-46.99475,-8.17995,29.880256652832
-46.99475,-8.1788,30.3747367858887
-46.99475,-8.17765,30.8122978210449
-46.99475,-8.1765,31.2216968536377
-46.99475,-8.17535,31.6457595825195
-46.99475,-8.1742,32.0756988525391
-46.99475,-8.17305,32.4502983093262
-46.99475,-8.1719,32.7525825500488
-46.99475,-8.17075,33.0152893066406
-46.99475,-8.1696,33.2427711486816
-46.99475,-8.16845,33.4168472290039
-46.99475,-8.1673,33.5313873291016
-46.99475,-8.16615,33.6058349609375
-46.99475,-8.165,33.6530456542969
-46.99475,-8.16385,33.6540946960449
-46.99475,-8.1627,33.5836601257324
-46.99475,-8.16155,33.4277648925781
-46.99475,-8.1604,33.177116394043
-46.99475,-8.15925,32.8855781555176
-46.99475,-8.1581,32.6589736938477
-46.99475,-8.15695,32.4667892456055
-46.99475,-8.1558,32.1714515686035
-46.99475,-8.15465,31.7179489135742
-46.99475,-8.1535,31.156322479248
-46.99475,-8.15235,30.5676212310791
-46.99475,-8.1512,30.0099239349365
-46.99475,-8.15005,29.5017757415771
-46.99475,-8.1489,28.906702041626
-46.99475,-8.14775,28.0734100341797
-46.99475,-8.1466,27.1906566619873
-46.99475,-8.14545,26.5363368988037
-46.99475,-8.1443,26.1059741973877
-46.99475,-8.14315,25.7493476867676
-46.99475,-8.142,25.3285655975342
-46.99475,-8.14085,24.8300952911377
-46.99475,-8.1397,24.2789535522461
-46.99475,-8.13855,23.6236934661865
-46.99475,-8.1374,22.9103755950928
-46.99475,-8.13625,22.3382778167725
-46.99475,-8.1351,21.9326877593994
-46.99475,-8.13395,21.4770030975342
-46.99475,-8.1328,20.9044704437256
-46.99475,-8.13165,20.2916660308838
-46.99475,-8.1305,19.7166576385498
-46.99475,-8.12935,19.2198085784912
-46.99475,-8.1282,18.7844047546387
-46.99475,-8.12705,18.397533416748
-46.99475,-8.1259,18.0916328430176
-46.99475,-8.12475,17.8952674865723
-46.99475,-8.1236,17.7941493988037
-46.99475,-8.12245,17.7617359161377
-46.99475,-8.1213,17.7889156341553
-46.99475,-8.12015,17.8841304779053
-46.99475,-8.119,18.0576190948486
-46.99475,-8.11785,18.293384552002
-46.99475,-8.1167,18.5392646789551
-46.99475,-8.11555,18.7453231811523
-46.99475,-8.1144,18.9148921966553
-46.99475,-8.11325,19.1110095977783
-46.99475,-8.1121,19.3937377929688
-46.99475,-8.11095,19.7167911529541
-46.99475,-8.1098,19.9958457946777
-46.99475,-8.10865,20.2332572937012
-46.99475,-8.1075,20.42822265625
-46.99475,-8.10635,20.5679225921631
-46.99475,-8.1052,20.6766242980957
-46.99475,-8.10405,20.7623653411865
-46.99475,-8.1029,20.8501892089844
-46.99475,-8.10175,20.9962959289551
-46.99475,-8.1006,21.1867084503174
-46.99475,-8.09945,21.3419857025146
-46.99475,-8.0983,21.3787956237793
-46.99475,-8.09715,21.3537063598633
-46.99475,-8.096,21.4375152587891
-46.99475,-8.09485,21.6441268920898
-46.99475,-8.0937,21.8484783172607
-46.99475,-8.09255,22.0050468444824
-46.99475,-8.0914,22.1342639923096
-46.99475,-8.09025,22.2297248840332
-46.99475,-8.0891,22.271598815918
-46.99475,-8.08795,22.2488059997559
-46.99475,-8.0868,22.1788902282715
-46.99475,-8.08565,22.1124286651611
-46.99475,-8.0845,22.0877933502197
-46.99475,-8.08335,22.0873394012451
-46.99475,-8.0822,22.0672931671143
-46.99475,-8.08105,22.0443248748779
-46.99475,-8.0799,22.0734977722168
-46.99475,-8.07875,22.1157264709473
-46.99475,-8.0776,22.1112041473389
-46.99475,-8.07645,22.0258312225342
-46.99475,-8.0753,21.8676204681396
-46.99475,-8.07415,21.6888332366943
-46.99475,-8.073,21.4992694854736
-46.99475,-8.07185,21.2633972167969
-46.99475,-8.0707,20.9812049865723
-46.99475,-8.06955,20.6612644195557
-46.99475,-8.0684,20.2815189361572
-46.99475,-8.06725,19.8376750946045
-46.99475,-8.0661,19.3473300933838
-46.99475,-8.06495,18.8307723999023
-46.99475,-8.0638,18.2955322265625
-46.99475,-8.06265,17.7354469299316
-46.99475,-8.0615,17.1619834899902
-46.99475,-8.06035,16.5874347686768
-46.99475,-8.0592,16.0147876739502
-46.99475,-8.05805,15.4512195587158
-46.99475,-8.0569,14.9066143035889
-46.99475,-8.05575,14.4019365310669
-46.99475,-8.0546,13.9670925140381
-46.99475,-8.05345,13.6446104049683
-46.99475,-8.0523,13.510591506958
-46.99475,-8.05115,13.5322904586792
-46.99475,-8.05,13.5275354385376
-46.99475,-8.04885,13.5093221664429
-46.99475,-8.0477,13.5927963256836
-46.99475,-8.04655,13.8029899597168
-46.99475,-8.0454,14.0948810577393
-46.99475,-8.04425,14.4237880706787
-46.99475,-8.0431,14.7922697067261
-46.99475,-8.04195,15.2323741912842
-46.99475,-8.0408,15.7260828018188
-46.99475,-8.03965,16.1991481781006
-46.99475,-8.0385,16.6204051971436
-46.99475,-8.03735,17.0343456268311
-46.99475,-8.0362,17.5137310028076
-46.99475,-8.03505,18.0835437774658
-46.99475,-8.0339,18.715030670166
-46.99475,-8.03275,19.4064598083496
-46.99475,-8.0316,20.1926784515381
-46.99475,-8.03045,21.088472366333
-46.99475,-8.0293,22.0669937133789
-46.99475,-8.02815,23.0933895111084
-46.99475,-8.027,24.1375942230225
-46.99475,-8.02585,25.1971530914307
-46.99475,-8.0247,26.279125213623
-46.99475,-8.02355,27.3626136779785
-46.99475,-8.0224,28.428539276123
-46.99475,-8.02125,29.4513931274414
-46.99475,-8.0201,30.4213943481445
-46.99475,-8.01895,31.3844928741455
-46.99475,-8.0178,32.3153419494629
-46.99475,-8.01665,33.2199974060059
-46.99475,-8.0155,34.293830871582
-46.99475,-8.01435,35.556827545166
-46.99475,-8.0132,36.7560882568359
-46.99475,-8.01205,37.7715682983398
-46.99475,-8.0109,38.6592788696289
-46.99475,-8.00975,39.4790229797363
-46.99475,-8.0086,40.355411529541
-46.99475,-8.00745,41.3606376647949
-46.99475,-8.0063,42.4099884033203
-46.99475,-8.00515,43.4415512084961
-46.99475,-8.004,44.4529647827148
-46.99475,-8.00285,45.4530220031738
-46.99475,-8.0017,46.4796333312988
-46.99475,-8.00055,47.5204200744629
-46.99475,-7.9994,48.528621673584
-46.99475,-7.99825,49.5022468566895
-46.99475,-7.9971,50.4787979125977
-46.99475,-7.99595,51.4584846496582
-46.99475,-7.9948,52.4267921447754
-46.99475,-7.99365,53.3912086486816
-46.99475,-7.9925,54.3514442443848
-46.99475,-7.99135,55.3266792297363
-46.99475,-7.9902,56.3330230712891
-46.99475,-7.98905,57.3294715881348
-46.99475,-7.9879,58.2594451904297
-46.99475,-7.98675,59.1246910095215
-46.99475,-7.9856,59.9464492797852
-46.99475,-7.98445,60.724063873291
-46.99475,-7.9833,61.4309539794922
-46.99475,-7.98215,62.0649719238281
-46.99475,-7.981,62.6538009643555
-46.99475,-7.97985,63.2103691101074
-46.99475,-7.9787,63.7326736450195
-46.99475,-7.97755,64.2235336303711
-46.99475,-7.9764,64.685661315918
-46.99475,-7.97525,65.0955963134766
-46.99475,-7.9741,65.4081344604492
-46.99475,-7.97295,65.5453796386719
-46.99475,-7.9718,65.4193649291992
-46.99475,-7.97065,65.1955871582031
-46.99475,-7.9695,65.2941970825195
-46.99475,-7.96835,65.7241897583008
-46.99475,-7.9672,66.0380249023438
-46.99475,-7.96605,66.0195465087891
-46.99475,-7.9649,65.7921600341797
-46.99475,-7.96375,65.4823684692383
-46.99475,-7.9626,64.9352569580078
-46.99475,-7.96145,63.8496551513672
-46.99475,-7.9603,62.6270027160645
-46.99475,-7.95915,62.0959510803223
-46.99475,-7.958,62.0506896972656
-46.99475,-7.95685,61.7974128723145
-46.99475,-7.9557,61.1810264587402
-46.99475,-7.95455,60.4114570617676
-46.99475,-7.9534,59.6219177246094
-46.99475,-7.95225,58.8243370056152
-46.99475,-7.9511,57.9696426391602
-46.99475,-7.94995,57.0266494750977
-46.99475,-7.9488,56.0351295471191
-46.99475,-7.94765,55.0712051391602
-46.99475,-7.9465,54.2278671264648
-46.99475,-7.94535,53.5656280517578
-46.99475,-7.9442,53.0233535766602
-46.99475,-7.94305,52.507209777832
-46.99475,-7.9419,51.9970359802246
-46.99475,-7.94075,51.540153503418
-46.99475,-7.9396,51.1849746704102
-46.99475,-7.93845,50.936107635498
-46.99475,-7.9373,50.7708702087402
-46.99475,-7.93615,50.6564140319824
-46.99475,-7.935,50.5824775695801
-46.99475,-7.93385,50.5897941589355
-46.99475,-7.9327,50.7336349487305
-46.9936,-8.2317,12.0476846694946
-46.9936,-8.23055,12.5510892868042
-46.9936,-8.2294,13.1594314575195
-46.9936,-8.22825,13.7211017608643
-46.9936,-8.2271,14.1551837921143
-46.9936,-8.22595,14.5825319290161
-46.9936,-8.2248,15.0866403579712
-46.9936,-8.22365,15.564356803894
-46.9936,-8.2225,15.9804878234863
-46.9936,-8.22135,16.3718967437744
-46.9936,-8.2202,16.7500114440918
-46.9936,-8.21905,17.1101531982422
-46.9936,-8.2179,17.4292030334473
-46.9936,-8.21675,17.7081623077393
-46.9936,-8.2156,17.9627571105957
-46.9936,-8.21445,18.1881580352783
-46.9936,-8.2133,18.3786754608154
-46.9936,-8.21215,18.561206817627
-46.9936,-8.211,18.7700672149658
-46.9936,-8.20985,18.9661598205566
-46.9936,-8.2087,19.0866031646729
-46.9936,-8.20755,19.1736831665039
-46.9936,-8.2064,19.3294639587402
-46.9936,-8.20525,19.5671329498291
-46.9936,-8.2041,19.8067150115967
-46.9936,-8.20295,19.9956569671631
-46.9936,-8.2018,20.1540279388428
-46.9936,-8.20065,20.3086090087891
-46.9936,-8.1995,20.4631958007813
-46.9936,-8.19835,20.6855792999268
-46.9936,-8.1972,21.0347137451172
-46.9936,-8.19605,21.4811992645264
-46.9936,-8.1949,22.0247573852539
-46.9936,-8.19375,22.6793975830078
-46.9936,-8.1926,23.349235534668
-46.9936,-8.19145,23.9775791168213
-46.9936,-8.1903,24.5901184082031
-46.9936,-8.18915,25.1758556365967
-46.9936,-8.188,25.7748031616211
-46.9936,-8.18685,26.390832901001
-46.9936,-8.1857,26.9870166778564
-46.9936,-8.18455,27.5782871246338
-46.9936,-8.1834,28.1608428955078
-46.9936,-8.18225,28.7044086456299
-46.9936,-8.1811,29.2345218658447
-46.9936,-8.17995,29.7704792022705
-46.9936,-8.1788,30.286771774292
-46.9936,-8.17765,30.7569332122803
-46.9936,-8.1765,31.1973285675049
-46.9936,-8.17535,31.6425819396973
-46.9936,-8.1742,32.0852203369141
-46.9936,-8.17305,32.4659614562988
-46.9936,-8.1719,32.7670249938965
-46.9936,-8.17075,33.0309524536133
-46.9936,-8.1696,33.2719383239746
-46.9936,-8.16845,33.4614562988281
-46.9936,-8.1673,33.5793342590332
-46.9936,-8.16615,33.6527824401855
-46.9936,-8.165,33.7056159973145
-46.9936,-8.16385,33.7132034301758
-46.9936,-8.1627,33.6433258056641
-46.9936,-8.16155,33.4939422607422
-46.9936,-8.1604,33.2607421875
-46.9936,-8.15925,32.9757385253906
-46.9936,-8.1581,32.7234992980957
-46.9936,-8.15695,32.5008850097656
-46.9936,-8.1558,32.2139053344727
-46.9936,-8.15465,31.8095149993896
-46.9936,-8.1535,31.3151302337646
-46.9936,-8.15235,30.7954177856445
-46.9936,-8.1512,30.2970218658447
-46.9936,-8.15005,29.82541847229
-46.9936,-8.1489,29.2648029327393
-46.9936,-8.14775,28.493953704834
-46.9936,-8.1466,27.6651878356934
-46.9936,-8.14545,27.0272369384766
-46.9936,-8.1443,26.5998210906982
-46.9936,-8.14315,26.2513599395752
-46.9936,-8.142,25.8486232757568
-46.9936,-8.14085,25.3582954406738
-46.9936,-8.1397,24.8138561248779
-46.9936,-8.13855,24.1851119995117
-46.9936,-8.1374,23.5082740783691
-46.9936,-8.13625,22.9515266418457
-46.9936,-8.1351,22.5288276672363
-46.9936,-8.13395,22.0522117614746
-46.9936,-8.1328,21.4743824005127
-46.9936,-8.13165,20.8641052246094
-46.9936,-8.1305,20.2817935943604
-46.9936,-8.12935,19.7676753997803
-46.9936,-8.1282,19.3159484863281
-46.9936,-8.12705,18.9089336395264
-46.9936,-8.1259,18.5762958526611
-46.9936,-8.12475,18.3550224304199
-46.9936,-8.1236,18.2329235076904
-46.9936,-8.12245,18.1772193908691
-46.9936,-8.1213,18.1774387359619
-46.9936,-8.12015,18.2453117370605
-46.9936,-8.119,18.3852367401123
-46.9936,-8.11785,18.5779628753662
-46.9936,-8.1167,18.7903575897217
-46.9936,-8.11555,18.982479095459
-46.9936,-8.1144,19.140209197998
-46.9936,-8.11325,19.3136463165283
-46.9936,-8.1121,19.5635299682617
-46.9936,-8.11095,19.8538761138916
-46.9936,-8.1098,20.1089210510254
-46.9936,-8.10865,20.3193702697754
-46.9936,-8.1075,20.4771728515625
-46.9936,-8.10635,20.5889949798584
-46.9936,-8.1052,20.6991004943848
-46.9936,-8.10405,20.8060626983643
-46.9936,-8.1029,20.8959922790527
-46.9936,-8.10175,21.0109004974365
-46.9936,-8.1006,21.1754722595215
-46.9936,-8.09945,21.3342761993408
-46.9936,-8.0983,21.3922672271729
-46.9936,-8.09715,21.3855514526367
-46.9936,-8.096,21.4790115356445
-46.9936,-8.09485,21.7020702362061
-46.9936,-8.0937,21.9197425842285
-46.9936,-8.09255,22.071216583252
-46.9936,-8.0914,22.1909961700439
-46.9936,-8.09025,22.2883033752441
-46.9936,-8.0891,22.3487815856934
-46.9936,-8.08795,22.3545360565186
-46.9936,-8.0868,22.3030185699463
-46.9936,-8.08565,22.2313995361328
-46.9936,-8.0845,22.1950607299805
-46.9936,-8.08335,22.2068424224854
-46.9936,-8.0822,22.2175045013428
-46.9936,-8.08105,22.2139129638672
-46.9936,-8.0799,22.2459983825684
-46.9936,-8.07875,22.2946376800537
-46.9936,-8.0776,22.3071193695068
-46.9936,-8.07645,22.2419815063477
-46.9936,-8.0753,22.1028327941895
-46.9936,-8.07415,21.9365463256836
-46.9936,-8.073,21.7522830963135
-46.9936,-8.07185,21.5249500274658
-46.9936,-8.0707,21.2488899230957
-46.9936,-8.06955,20.9175243377686
-46.9936,-8.0684,20.5204734802246
-46.9936,-8.06725,20.0693168640137
-46.9936,-8.0661,19.5803356170654
-46.9936,-8.06495,19.0685081481934
-46.9936,-8.0638,18.5375022888184
-46.9936,-8.06265,17.9805564880371
-46.9936,-8.0615,17.4104824066162
-46.9936,-8.06035,16.8394908905029
-46.9936,-8.0592,16.2674961090088
-46.9936,-8.05805,15.702467918396
-46.9936,-8.0569,15.1569604873657
-46.9936,-8.05575,14.6483745574951
-46.9936,-8.0546,14.2018098831177
-46.9936,-8.05345,13.8616895675659
-46.9936,-8.0523,13.7017202377319
-46.9936,-8.05115,13.6931867599487
-46.9936,-8.05,13.675877571106
-46.9936,-8.04885,13.6554126739502
-46.9936,-8.0477,13.733419418335
-46.9936,-8.04655,13.9276657104492
-46.9936,-8.0454,14.1967802047729
-46.9936,-8.04425,14.5124206542969
-46.9936,-8.0431,14.8900346755981
-46.9936,-8.04195,15.3436098098755
-46.9936,-8.0408,15.8271398544312
-46.9936,-8.03965,16.2722797393799
-46.9936,-8.0385,16.6787586212158
-46.9936,-8.03735,17.1006698608398
-46.9936,-8.0362,17.586446762085
-46.9936,-8.03505,18.1398334503174
-46.9936,-8.0339,18.7367076873779
-46.9936,-8.03275,19.4020156860352
-46.9936,-8.0316,20.1860427856445
-46.9936,-8.03045,21.0837936401367
-46.9936,-8.0293,22.0490226745605
-46.9936,-8.02815,23.0504341125488
-46.9936,-8.027,24.0632724761963
-46.9936,-8.02585,25.086669921875
-46.9936,-8.0247,26.1398696899414
-46.9936,-8.02355,27.2172069549561
-46.9936,-8.0224,28.2946186065674
-46.9936,-8.02125,29.3281326293945
-46.9936,-8.0201,30.3028907775879
-46.9936,-8.01895,31.2715587615967
-46.9936,-8.0178,32.2144317626953
-46.9936,-8.01665,33.1207809448242
-46.9936,-8.0155,34.1450729370117
-46.9936,-8.01435,35.302375793457
-46.9936,-8.0132,36.3877220153809
-46.9936,-8.01205,37.3371315002441
-46.9936,-8.0109,38.2338523864746
-46.9936,-8.00975,39.1197204589844
-46.9936,-8.0086,40.0490531921387
-46.9936,-8.00745,41.0437049865723
-46.9936,-8.0063,42.0429077148438
-46.9936,-8.00515,43.0179824829102
-46.9936,-8.004,43.9586334228516
-46.9936,-8.00285,44.8909645080566
-46.9936,-8.0017,45.9285011291504
-46.9936,-8.00055,47.0569763183594
-46.9936,-7.9994,48.1150894165039
-46.9936,-7.99825,49.0619468688965
-46.9936,-7.9971,49.9947204589844
-46.9936,-7.99595,50.9564819335938
-46.9936,-7.9948,51.9256896972656
-46.9936,-7.99365,52.89599609375
-46.9936,-7.9925,53.8643760681152
-46.9936,-7.99135,54.848087310791
-46.9936,-7.9902,55.8655166625977
-46.9936,-7.98905,56.8808135986328
-46.9936,-7.9879,57.835865020752
-46.9936,-7.98675,58.7239074707031
-46.9936,-7.9856,59.5632286071777
-46.9936,-7.98445,60.3567581176758
-46.9936,-7.9833,61.078441619873
-46.9936,-7.98215,61.7256622314453
-46.9936,-7.981,62.3315505981445
-46.9936,-7.97985,62.9157981872559
-46.9936,-7.9787,63.4826698303223
-46.9936,-7.97755,64.0352325439453
-46.9936,-7.9764,64.5634918212891
-46.9936,-7.97525,65.0275268554688
-46.9936,-7.9741,65.380126953125
-46.9936,-7.97295,65.5672760009766
-46.9936,-7.9718,65.5212783813477
-46.9936,-7.97065,65.3597564697266
-46.9936,-7.9695,65.4369659423828
-46.9936,-7.96835,65.8262100219727
-46.9936,-7.9672,66.1909484863281
-46.9936,-7.96605,66.3128662109375
-46.9936,-7.9649,66.2474060058594
-46.9936,-7.96375,66.0873107910156
-46.9936,-7.9626,65.7030258178711
-46.9936,-7.96145,64.7987899780273
-46.9936,-7.9603,63.6822242736816
-46.9936,-7.95915,63.1043930053711
-46.9936,-7.958,62.9348182678223
-46.9936,-7.95685,62.5560073852539
-46.9936,-7.9557,61.8371696472168
-46.9936,-7.95455,61.0881500244141
-46.9936,-7.9534,60.4930038452148
-46.9936,-7.95225,59.9083518981934
-46.9936,-7.9511,59.1873741149902
-46.9936,-7.94995,58.3128433227539
-46.9936,-7.9488,57.3351974487305
-46.9936,-7.94765,56.3405838012695
-46.9936,-7.9465,55.4414749145508
-46.9936,-7.94535,54.7126197814941
-46.9936,-7.9442,54.1143455505371
-46.9936,-7.94305,53.5672073364258
-46.9936,-7.9419,53.0419998168945
-46.9936,-7.94075,52.5630187988281
-46.9936,-7.9396,52.1667594909668
-46.9936,-7.93845,51.8668060302734
-46.9936,-7.9373,51.6510429382324
-46.9936,-7.93615,51.4834060668945
-46.9936,-7.935,51.3435173034668
-46.9936,-7.93385,51.268367767334
-46.9936,-7.9327,51.3205718994141
-46.99245,-8.2317,11.4463367462158
-46.99245,-8.23055,11.9211082458496
-46.99245,-8.2294,12.4926776885986
-46.99245,-8.22825,13.0092449188232
-46.99245,-8.2271,13.3819227218628
-46.99245,-8.22595,13.8254423141479
-46.99245,-8.2248,14.455192565918
-46.99245,-8.22365,15.0400800704956
-46.99245,-8.2225,15.4919395446777
-46.99245,-8.22135,15.892484664917
-46.99245,-8.2202,16.2839183807373
-46.99245,-8.21905,16.667350769043
-46.99245,-8.2179,17.0156173706055
-46.99245,-8.21675,17.325647354126
-46.99245,-8.2156,17.6112213134766
-46.99245,-8.21445,17.8758335113525
-46.99245,-8.2133,18.1124477386475
-46.99245,-8.21215,18.3191452026367
-46.99245,-8.211,18.5183143615723
-46.99245,-8.20985,18.7073383331299
-46.99245,-8.2087,18.8486709594727
-46.99245,-8.20755,18.9671516418457
-46.99245,-8.2064,19.1425971984863
-46.99245,-8.20525,19.3816623687744
-46.99245,-8.2041,19.6107864379883
-46.99245,-8.20295,19.7900466918945
-46.99245,-8.2018,19.944356918335
-46.99245,-8.20065,20.0835361480713
